주키 값,대표제목,대체제목,작성자,편찬자,발신자,주제,자료유형,식별자,발행자,발행일,생성일,갱신일,원자료 발행일,원자료 생성일,사건 발생일,초록,목차정보,파일형식,부분자료,의존자료,단위,파일경로,메타데이터센터명
"COMMT00192","6.25전쟁당시 아군발행 전단 : 인민군45사단동지들이여","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00192","","20041018","20041110","","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 246mm, 세로 길이 200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0192.jpg","WMK"
"COMMT00193","6.25전쟁당시 아군발행 전단 : 조국의 번영을 원하는반공애국자","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00193","","20041018","20041110","","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 236mm, 세로 길이 203mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0193.jpg","WMK"
"COMMT00194","6.25전쟁당시 아군발행 전단 : 재금년 1월23일……","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00194","","20041018","20041110","","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 245mm, 세로 길이 223mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0194.jpg","WMK"
"COMMT00195","6.25전쟁당시 아군발행 전단 : 산에있는 동지들이여","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00195","","20041018","20041110","","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 285mm, 세로 길이 220mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0195.jpg","WMK"
"COMMT00196","6.25전쟁당시 아군발행 전단 : 얼어죽을 작정인가","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00196","","20041018","20041110","","","20041019","","● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 236mm, 세로 길이 203mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0196.jpg","WMK"
"COMMT00197","구경 9밀리 권총 윌터 자동식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00197","","20041018","20041110","","","20041019","","● 영문 : Pistol 9 mm (Parabellum) Walther P38
● 시대 : 현대
● 유형 : 권총
● 제원 : 전체 길이 21.5cm, 무게 0.94kg, 제작국 독일
● 재질 : 금속
● 참고문헌 : Small arms of the World, http://www.rememuseum.org.uk","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0197.jpg","WMK"
"COMMT00198","구경 6.35밀리 권총 브레스키아","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00198","","20041018","20041110","20041004","","20041019","","● 영문 : Caliber 6.35mm Pistol Brescia Mod 9
● 시대 : 현대
● 유형 : 권총
● 제원 : 전체 길이 117mm, 무게 : 300g, 제작국 이탈리아
● 재질 : 금속
● 참고문헌 : 한국 전쟁사 제1권, http://www.collectiblefirearms.com/PistolsModern.html#a%20pistols%20Italian%20Military","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0198.jpg","WMK"
"COMMT00199","구경 9밀리 권총 ppk윌터","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00199","","20041018","20041110","","","20041019","","● 영문 : Caliber 7.65mm Walther PPK Automatic Pistol
● 시대 : 현대
● 유형 : 권총
● 제원 : 전체 길이 150mm, 총열 길이 83mm, 무게 535g, 제작국 독일
● 재질 : 금속, 합성 수지
● 참고문헌 : 한국 전쟁사 제1권, http://www.geocities.com/Pentagon/Quarters/2188/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0199.jpg","WMK"
"COMMT00200","구경 8밀리 권총 94식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00200","","20041018","20041110","","","20041019","","● 영문 : Caliber 8mm Type 94 Automatic Pistol
● 시대 : 현대
● 유형 : 권총
● 제원 : 전체 길이 180mm, 무게 720g, 제작국 일본
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, http://taka25th.cathand.com/newpage325.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0200.jpg","WMK"
"COMMT00201","구경.45 권총 스미스 앤드 웨슨리벌버","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00201","","20041018","20041110","","","20041019","","● 영문 : Caliber .38 inch Smith & Wesson Pistol Revolver
● 시대 : 현대
● 유형 : 권총
● 제원 : 전체 길이 236mm, 총열 길이 102mm, 무게 1,000g, 제작국 미국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, http://en.wikipedia.org/wiki/Smith_and_Wesson","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0201.jpg","WMK"
"COMMT00202","전단(공산군) : “중국인민지원군은 조선을 돕고""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00202","","20041018","20041110","","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 북한
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0202.jpg","WMK"
"COMMT00203","구경 7.62밀리 타격식 소총 (미국장총)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00203","","20041018","20041110","","","20041019","","● 영문 : Springfield M14A1 Rifle
● 시대 : 현대
● 유형 : 소총
● 제원 : 전체 길이 1,121mm, 총열 길이 559mm, 무게 5.1kg, 제작국 미국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, http://www.world.guns.ru/assault/as15-e.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0203.jpg","WMK"
"COMMT00204","구경 7.62밀리 슈파긴 기관단총 PPSH-41 원형 탄창","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00204","","20041018","20041110","20041004","","20041019","","● 영문 : Submachine Gun PPsh41 Drum Magazine
● 시대 : 현대
● 유형 : 탄창
● 제원 : 지름 200mm, 두께 39.5mm, 제작국 소련
● 재질 : 금속
● 참고문헌 : 한국 전쟁사 제2권, Weapon and Tactics of the Soviet Army","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0204.jpg","WMK"
"COMMT00205","전차 M46","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00205","","20041018","20041110","20041004","","20041019","","● 영문 : Medium Tank M46
● 시대 : 현대
● 유형 : 전차
● 제원 : 너비 348cm, 운전 너비 : 279cm, 무게 44,000kg, 포탑 연결쇠 지름 175cm, 제작국 미국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0205.jpg","WMK"
"COMMT00206","전차 M4A3E8 셔먼","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00206","","20041018","20041110","","","20041019","","● 영문 : Tank M4A3E8 Sherman
● 시대 : 현대
● 유형 : 전차
● 제원 : 전체 길이 7.52m, 너비 2.68m, 높이 3.25m, 무게 33.8t, 제작국 미국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, http://www.strategyplanet.com/commandos/sherman.html","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0206.jpg","WMK"
"COMMT00207","2.75인치 로켓발사기 LAU-3/A (항공기장착용)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00207","","20041018","20041110","20041004","","20041019","","● 영문 : LAU-3/A Rocket Launcher
● 시대 : 현대
● 유형 : 항공기 장착용 로켓발사기
● 제원 : 전체 길이 184cm, 지름 25cm, 제작국 미국
● 재질 : 금속
● 참고문헌 : http://globalsecurity.org/military/systems/aircraft/systems/lau-hydra-7.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0207.jpg","WMK"
"COMMT00208","2.75인치 로켓발사기 MA-2A","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00208","","20041018","20041110","20041004","","20041019","","● 영문 : MA-2A Rocket Launcher
● 시대 : 현대
● 유형 : 항공기 장착용 로켓발사기
● 제원 : 전체 길이 184cm, 지름 25cm, 무게 35kg, 제작국 미국
● 재질 : 금속
● 참고문헌 : http://globalsecurity.org/military/systems/aircraft/systems","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0208.jpg","WMK"
"COMMT00209","5인치 로켓탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00209","","20041018","20041110","20041004","","20041019","","● 영문 : 5inch Rocket Bomb TDV-11
● 시대 : 현대
● 유형 : 로켓탄
● 제원 : 길이 200cm, 지름 127mm, 무게 54kg, 제작국 미국
● 재질 : 금속
● 참고문헌 : http://www.fas.org/man/dod-101/sys/ac/equip/index.html","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0209.jpg","WMK"
"COMMT00210","500파운드 항공투하탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00210","","20041018","20041110","20040915","","20041019","","● 영문 : 500 lb. General Purpose Bomb Mk-82, Blast/Fragmentation
● 시대 : 현대
● 유형 : 일반 목적용 폭탄
● 제원 : 무게 241kg, 길이 2.21m, 지름 27.305cm, 제작국 미국
● 재질 : 금속
● 참고문헌 : http://www.fas.org/man/dod-101/sys/dumb/mk82.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0210.jpg","WMK"
"COMMT00211","1/4톤 트럭 K-100","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00211","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 군용 차량
● 제원 : 길이 3.6m, 너비 1.5m, 높이 1.82m, 무게 1,100kg, 제작국 대한민국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0211.jpg","WMK"
"COMMT00212","1/4톤 트럭 K-111","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00212","","20041018","20041110","20040915","","20041019","","● 시대 : 현대
● 유형 : 군용 차량
● 제원 : 길이 3,350mm, 너비 1,475mm, 높이 1,705mm, 무게 1,180kg, 제작국 대한민국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, 2002년 한국군 장비 연감","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0212.jpg","WMK"
"COMMT00213","1/4톤 구급차(救急車) K-100","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00213","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 군용 차량
● 제원 : 길이 3.5m, 너비 1.5m, 높이 1.82m, 무게 1,110kg, 제작국 대한민국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0213.jpg","WMK"
"COMMT00214","1.25톤 카고 트럭 K-311","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00214","","20041018","20041110","20040915","","20041019","","● 시대 : 현대
● 유형 : 군용 차량
● 제원 : 길이 5,328mm, 너비 2,008mm, 높이 2,370mm, 무게 2,550kg, 제작국 대한민국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, 2002년 한국군 장비 연감","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0214.jpg","WMK"
"COMMT00215","2.5톤 카고 트럭 M-602","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00215","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 군용 차량
● 제원 : 길이 6.71m, 너비 2.44m, 무게 5,654kg, 제작국 대한민국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0215.jpg","WMK"
"COMMT00216","2.5톤 카고 트럭 K-511","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00216","","20041018","20041110","20040915","","20041019","","● 시대 : 현대
● 유형 : 군용 차량
● 제원 : 길이 6,712mm, 너비 2,438mm, 높이 2,845mm, 무게 5,790kg, 제작국 대한민국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, 2002년 한국군 장비 연감","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0216.jpg","WMK"
"COMMT00217","전단(공산군) : “어머니！ 난 죽는 건 싫어""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00217","","20041018","20041110","","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 북한
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0217.jpg","WMK"
"COMMT00218","구경 .30 소총 M1","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00218","","20041018","20041110","","","20041019","","● 영문 : Caliber .30 Springfield Garand Rifle M1
● 시대 : 현대
● 유형 : 소총
● 제원 : 전체 길이 1,106mm, 총열 길이 610mm, 무게 4.3kg, 제작국 미국
● 재질 : 금속, 목재
● 참고문헌 : 육군 무기체계 50년 발전사, http://www.fas.org/man/dod-101/sys/land/m1garand.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0218.jpg","WMK"
"COMMT00219","구경 .30 카빈 소총 M2","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00219","","20041018","20041110","","","20041019","","● 영문 : Caliber .30 M2 Carbine
● 시대 : 현대
● 유형 : 소총
● 제원 : 전체 길이 904mm, 총열 길이 458mm, 무게 2.48kg, 제작국 미국
● 재질 : 금속, 목재
● 참고문헌 : 육군 무기체계 50년 발전사, http://www.fas.org/man/dod-101/sys/land/m1-car.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0219.jpg","WMK"
"COMMT00220","구경 5.56밀리 소총 K2","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00220","","20041018","20041110","","","20041019","","● 영문 : 5.56mm Caliber Assault Rifle K2
● 시대 : 현대
● 유형 : 소총
● 제원 : 전체 길이 730mm(개머리판을 접었을 때), 970mm(개머리판을 펼쳤을 때),총열 길이 463mm, 무게 3.26kg, 제작국 대한민국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0220.jpg","WMK"
"COMMT00221","구경 .30 소총 M1D저격용","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00221","","20041018","20041110","","","20041019","","● 영문 : Caliber .30 M1D Sniper Rifle
● 시대 : 현대
● 유형 : 소총
● 제원 : 전체 길이 1,106mm, 총열 길이 610mm, 무게 4.3kg, 제작국 미국
● 재질 : 금속, 목재
● 참고문헌 : 육군 무기체계 50년 발전사, http://www.fas.org/man/dod-101/sys/land/m1garand.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0221.jpg","WMK"
"COMMT00222","구경 7.62밀리 경기관총 M1919A6","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00222","","20041018","20041110","20040915","","20041019","","● 영문 : M1919A6 .30 Caliber Air Cooled Machine Gun
● 시대 : 현대
● 유형 : 기관총
● 제원 : 전체 길이 134.62cm, 무게 14.7kg(삼각대 포함), 제작국 미국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, http://www.rt66.com/~korteng/SmallArms/30cala6.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0222.jpg","WMK"
